Market Prices (INR),Market Demand (tons),Market Supply (tons),Storage Cost (per ton),Transport Cost (per km),Storage Duration (months),Market Trends,Sowing Date (Month),Harvest Date (Month),Weather Condition (Month),Historical Yield Data (tons),District,Year,Intentional Storage (Yes/No),Crop Quality Rating,Government Policies,Consumer Preference,Crop Rotation,Crop Name,Price Spike,Weather Change (Yes/No),Yield Predicted by Farmer,Actual Harvested Yield,Actual Distributed Yield,Crop Type,Detailed Analysis
1609.574982,1231,1098,12.25049613,2.489137514,1,0,2,3,1,1074.003573,21,2006,1,1,1,0,2,0,1,1,551.5535572,1645.644963,919.9140593,0,0
2784.64863,1027,1808,10.88840722,1.546359328,6,2,2,2,0,315.1420243,21,2006,0,2,1,0,2,4,1,1,1332.545599,707.8471207,409.1778025,0,1
1708.361182,1890,1753,11.43446142,1.552482502,3,1,8,11,0,799.5520155,21,2006,1,10,2,1,0,0,1,0,942.944429,1036.5975,742.9527007,0,0
1086.449843,685,823,8.003150888,1.28778302,7,2,8,1,2,1866.277151,21,2006,1,3,1,1,0,0,1,0,1999.943542,1574.804999,549.7095233,0,0
2383.573049,1263,651,12.92655266,3.594827531,1,2,3,11,2,1643.595484,21,2006,1,8,2,0,2,1,0,1,1244.063958,868.264189,1187.819747,0,0
2584.561415,811,1919,6.04231569,1.089693526,12,0,5,5,1,241.7339989,21,2006,1,5,2,0,2,0,0,1,1725.555756,654.805306,1303.364739,0,0
1326.883556,1572,664,11.85815875,2.989193291,2,2,11,8,0,1777.003069,21,2006,1,9,2,0,2,2,0,0,901.7711673,500.1659478,1719.740791,0,0
2187.481547,1640,542,13.93992661,1.233659094,11,2,10,5,2,327.9294179,21,2006,1,1,1,2,2,3,1,0,788.4342911,809.1701464,470.7558916,0,0
1124.696697,555,1342,12.95825344,2.055015246,1,1,6,11,2,1699.143566,21,2006,1,5,0,1,1,4,0,1,985.6220685,1488.911284,1011.631965,0,0
2616.633015,1747,1131,6.323252932,3.271008841,3,1,8,9,1,796.5647983,21,2006,1,2,1,0,2,3,0,0,1841.647311,1023.950188,434.6587127,0,0
2976.096487,972,662,9.010986665,4.771839966,10,0,6,4,0,768.4141577,21,2006,1,1,1,1,1,1,1,1,1597.327001,973.0960228,972.0265475,0,0
1057.779631,1116,1588,12.2358087,1.088506013,3,1,10,10,1,1201.638454,21,2006,1,3,0,0,2,2,0,1,1012.665686,480.9070692,507.7076536,0,0
2317.168304,956,797,14.13044929,1.243338613,9,0,6,5,2,681.8376036,21,2006,1,3,0,2,0,3,0,0,1555.598198,947.6807349,1424.968198,0,0
2863.179817,1363,1159,5.389384508,4.328799454,8,0,1,1,0,1422.218814,21,2006,1,8,0,2,0,0,1,1,812.0221101,1798.141576,748.510689,0,0
2151.89161,1222,906,6.196854006,1.416821551,12,0,7,3,2,1162.325689,21,2006,1,3,2,1,2,3,0,1,1973.896519,491.5318142,1254.400117,0,0
1359.632491,980,511,11.09372951,1.83455109,10,0,2,6,2,239.220357,21,2006,1,8,0,1,2,3,1,0,612.5414129,1173.170606,934.3931053,0,0
2053.920653,1198,1405,5.304589957,3.474246234,1,2,3,2,2,190.8302402,21,2006,1,10,1,2,1,4,0,0,987.2261085,1132.387229,907.6406462,0,0
1317.526689,1513,1313,13.29125517,1.274662495,6,1,5,8,1,1426.39896,21,2006,1,1,0,1,0,4,0,0,1791.318698,802.9823373,988.6291114,0,0
1619.733812,1866,1692,7.292679103,1.637573781,1,0,9,12,2,516.7728649,21,2006,1,5,0,0,1,1,1,0,1808.837708,1397.87903,1341.199608,0,0
2423.377943,1293,593,11.73501146,3.989544404,4,2,5,4,0,1591.415432,21,2006,1,1,2,1,0,2,1,0,1936.473767,569.6137203,807.4317593,0,0
1132.650012,1993,1648,9.204680963,4.830789843,8,2,9,3,1,1823.005412,21,2006,1,6,1,2,1,2,0,1,1456.817018,924.2575605,819.2124772,0,0
1988.404271,1380,1534,12.35530211,4.088259508,8,1,11,1,2,1018.577434,21,2006,1,9,0,0,1,3,1,1,1755.309578,861.5598578,1628.889633,0,0
1439.746616,1536,1233,13.44018501,2.778838646,2,2,2,12,2,554.7801386,21,2006,1,5,2,1,2,1,1,1,1487.654508,1695.914453,1445.064096,0,0
2246.630541,1188,1015,10.99899551,2.04153381,11,0,12,7,2,1383.336254,21,2006,1,1,1,2,1,0,0,0,869.0594415,1033.164297,1269.337642,0,0
2149.975811,1437,1424,12.54072768,1.732626073,5,0,9,10,0,570.2896975,21,2006,1,10,0,0,1,2,1,1,1115.687109,507.5613501,1618.131241,0,0
2282.062814,1179,1288,5.627302533,1.348274283,10,0,7,9,2,619.5145848,21,2006,1,10,1,0,2,4,0,0,1525.491918,1559.928577,1073.4688,0,0
2486.642312,1314,1059,9.196155603,4.580945306,9,1,11,2,1,1967.483662,21,2006,1,3,2,1,1,1,1,0,521.0352786,980.4029687,1181.444316,0,0
2888.294915,1095,1188,9.822263758,3.352263998,7,0,11,9,1,888.9575455,21,2006,1,3,1,0,0,1,1,0,1600.288821,1752.077548,1517.813779,0,0
2545.107588,860,738,12.35464541,1.809881809,12,0,8,8,1,911.5580811,21,2006,1,2,0,0,0,3,0,1,1607.981601,803.5084349,494.2383068,0,0
1665.70451,1608,1514,11.90912369,4.961979132,5,2,2,1,0,945.3918918,21,2006,1,1,1,2,0,3,0,1,1706.787848,841.6388622,1427.622327,0,0
1505.367741,870,1170,9.895071503,4.874645795,4,0,8,5,2,207.1351165,21,2006,1,9,0,2,0,0,1,0,1030.629346,1057.457295,1696.177796,0,0
2541.941259,1075,955,14.68928826,2.954219238,5,0,10,4,0,1697.705288,21,2006,1,4,2,2,0,0,1,1,1257.283903,1095.923494,872.5925993,0,0
1495.813712,1117,1246,5.888354415,2.686191981,2,1,12,2,1,654.1604311,21,2006,1,7,1,0,1,3,1,0,500.9062794,691.5101727,1296.66692,0,0
1739.005504,661,867,6.182497228,2.663795021,9,0,6,7,2,1410.649396,21,2006,1,4,1,1,2,0,1,0,1924.252586,1371.662367,1611.25517,0,0
1476.821389,1602,1938,11.55592606,2.300644581,11,2,2,2,2,934.8553565,21,2006,1,2,0,2,0,1,0,1,525.4291388,932.6006335,1431.690794,0,0
1728.080603,1194,567,12.15414898,4.324518978,7,1,12,8,1,605.5022604,21,2006,1,10,2,0,0,2,1,0,651.0339564,1117.565414,438.0182829,0,0
1030.047325,1649,1595,10.8845058,2.911726854,11,1,11,8,1,1705.933242,21,2006,1,9,1,2,2,4,0,0,1222.213133,911.494078,1329.368037,0,0
1618.056784,968,697,8.425833389,1.75797886,2,1,4,5,0,297.985642,21,2006,0,9,1,0,1,1,1,0,1275.344692,1185.503706,1483.853814,0,1
2260.286234,1598,1630,7.406758884,3.879093652,3,0,2,2,0,146.652137,21,2006,0,3,2,2,2,4,1,0,1267.417354,1289.923765,1635.992626,0,1
2948.156093,1857,582,11.64039353,1.547871378,7,1,5,11,1,1469.195833,21,2006,1,1,1,2,2,4,0,1,1225.306547,1474.759812,675.6569163,0,0
2797.349224,711,1616,14.99932733,1.982748968,6,1,3,12,1,691.7421858,21,2006,1,2,0,2,1,1,1,1,1185.99927,573.9266342,536.5645009,0,0
1063.260351,1498,653,12.9569451,1.041705082,10,2,8,10,0,1105.925194,21,2006,1,9,1,2,0,0,0,1,1544.113003,858.9228581,1076.856134,0,0
1529.779965,625,1541,6.532256413,2.446157368,6,0,12,10,0,1236.224079,21,2006,1,8,0,0,1,4,0,1,1936.589932,1207.683797,1508.888274,0,0
1630.688395,1808,546,11.28553812,2.438678694,3,2,2,1,0,1246.833855,21,2006,1,2,1,2,0,4,1,1,1911.211188,659.3651793,1079.840906,0,0
2570.68361,1370,1206,13.39922133,4.807065637,8,0,6,12,1,921.9745081,21,2006,1,2,2,0,2,0,1,1,684.2122817,1161.078077,948.1812275,0,0
1844.684275,1082,1807,8.600103155,4.973741841,4,0,4,10,0,1926.934483,21,2006,0,5,0,1,2,1,1,0,1372.624551,1699.371469,1696.400161,0,1
2897.073548,1784,1884,10.94147659,1.295209107,12,1,11,8,0,829.0340257,21,2006,1,1,0,2,1,1,1,0,1634.39081,701.7214474,1298.242277,0,0
2963.860549,816,1739,5.417402466,4.400083429,6,0,10,7,0,155.5274631,21,2006,1,1,2,2,2,2,0,0,1926.016267,1146.984799,1153.606013,0,0
1947.523593,910,1377,6.782472165,2.994028525,3,0,4,3,1,1864.115473,21,2006,1,5,0,0,2,4,1,1,1598.086046,1641.168757,890.8403804,0,0
1696.380645,673,759,11.19820897,3.795278651,5,2,3,12,2,795.9289407,21,2006,1,8,2,2,2,0,0,1,578.0533111,1140.011403,1715.757568,0,0
2553.746888,1162,694,5.083111312,2.598399554,3,2,1,3,2,855.145757,21,2006,1,10,1,2,0,1,0,0,773.684543,1689.040512,694.9349046,0,0
1815.645067,1768,1290,6.557818319,2.502494551,9,2,10,10,2,1095.871866,21,2006,1,4,2,0,2,0,0,0,798.8008791,1690.699247,639.4408327,0,0
2297.697847,835,610,13.71177011,1.683046947,7,0,4,1,2,1463.990485,21,2006,1,10,2,2,2,1,1,1,1793.099435,1692.567058,1491.160454,0,0
1179.410898,1182,1981,13.27033894,1.132579985,5,0,10,5,1,1030.843907,21,2006,1,5,2,1,1,0,0,0,1785.728282,1509.323657,1720.477056,0,0
1466.479997,667,790,12.13256835,4.62490687,3,2,8,1,1,564.9260551,21,2006,1,7,0,1,1,1,1,0,1018.605719,888.656159,623.5091453,0,0
2714.868969,1012,1434,14.80717074,1.247951378,1,2,1,7,1,216.7358078,21,2006,1,2,0,0,2,4,1,1,1563.128434,869.5692593,1643.421129,0,0
1007.875917,517,705,14.48742346,1.309832889,4,2,12,4,2,1449.004099,21,2006,1,9,1,1,2,4,0,1,1926.954076,965.6689166,1742.713919,0,0
1468.467627,1705,1480,10.77475298,1.624412368,11,2,12,7,0,1301.646165,21,2006,1,6,1,2,2,0,0,0,974.2461026,1538.851771,1648.534843,0,0
1511.605283,1533,1142,7.950373868,3.685144651,9,2,7,7,1,503.4252815,21,2006,1,4,2,2,0,3,0,1,996.5804836,922.3627196,996.3610658,0,0
1861.591163,1127,1143,8.595198958,4.086139263,12,1,11,9,2,1940.122677,21,2006,1,5,2,0,0,4,1,0,1385.130039,427.2094668,770.7700799,0,0
1557.830852,1054,1671,11.71062625,1.143290427,8,2,8,9,0,1797.401093,21,2006,1,1,1,1,0,1,1,1,990.0499254,1230.980509,461.475847,0,0
1619.321192,1916,1971,8.784655245,3.146577435,7,0,9,9,2,842.4021917,21,2006,1,3,1,1,1,1,1,1,1689.614448,1329.262324,776.5904757,0,0
2899.114243,935,1386,13.38911752,3.742616929,7,1,1,7,2,139.1629258,21,2006,1,6,2,1,1,2,0,0,1047.735608,1113.927017,584.0784755,0,0
2195.396335,1227,897,8.801642492,2.570232716,2,1,6,6,1,1207.43435,21,2006,1,8,0,1,2,0,1,0,1539.604568,1426.873996,1260.624993,0,0
1203.55656,1115,598,5.528043233,3.458279431,9,1,9,8,1,677.7670762,21,2006,1,3,2,1,0,4,0,0,839.8207768,899.1801231,467.9288948,0,0
1126.429241,1776,1334,6.126413346,3.558927335,8,1,1,4,2,1204.541695,21,2006,1,2,0,1,0,2,0,1,1557.636271,1020.924216,815.6048106,0,0
2241.145102,856,1363,5.207992256,1.157544418,4,0,8,8,2,195.6123847,21,2006,1,7,2,1,1,4,1,0,1913.880228,582.180607,1381.114439,0,0
1768.573843,1222,735,7.904931745,1.472897622,7,0,4,2,2,742.6712133,21,2006,1,4,0,1,1,3,1,0,1356.021012,1195.737582,1617.43097,0,0
2564.674405,1592,1490,6.363757428,3.509382276,7,1,11,11,2,1421.969215,21,2006,1,2,2,0,1,3,0,0,1888.60498,1089.258871,605.722777,0,0
1931.678066,1666,1687,8.803548382,2.891241482,1,1,5,3,0,212.5354454,21,2006,1,10,1,1,0,1,1,1,943.0215424,1250.542041,803.2318121,0,0
2729.580254,848,1421,12.06212736,4.80640614,7,0,7,9,2,538.9761793,21,2006,1,7,1,2,2,0,0,0,576.3715556,553.0181346,1663.650096,0,0
2661.692338,728,1402,9.467713077,3.482454697,7,1,12,4,0,1284.816413,21,2006,1,2,2,1,2,0,1,0,1148.031677,1140.693947,1404.494344,0,0
1669.347642,1713,1225,12.13036423,2.504034774,2,1,10,10,0,997.0080008,21,2006,0,10,1,1,2,2,1,0,1644.163005,1562.249394,492.089341,0,1
1038.929231,815,1727,11.94735271,2.793187926,1,2,12,9,2,1060.734341,21,2006,1,9,0,1,2,2,1,1,514.08021,957.6369611,819.4647482,0,0
1138.819503,1673,1300,12.5090003,4.38168626,6,1,7,9,2,611.9457592,21,2006,1,6,2,1,1,0,1,0,1400.653737,1639.54631,1640.448802,0,0
2891.438231,904,1624,5.274184581,2.169381747,9,2,11,3,1,866.6263688,21,2006,1,9,2,1,1,2,1,1,728.1256401,1772.623549,405.6974595,0,0
2860.511046,1249,1748,5.652064211,3.185890729,1,0,2,6,1,756.1595458,21,2006,1,2,2,2,1,0,0,1,1645.578486,533.1251392,1298.799646,0,0
2895.548966,1366,689,7.995897181,4.481947806,11,0,1,5,1,1016.819848,21,2006,1,4,1,1,1,4,0,1,844.487754,688.3254741,1428.526999,0,0
1838.138477,1184,1165,6.444067784,1.499919691,9,1,11,8,2,371.2210142,21,2006,1,10,2,0,1,2,0,1,1497.991866,1552.763116,1546.033473,0,0
1446.478312,1353,1202,5.887489796,1.37722569,4,1,1,3,2,1966.895979,21,2006,1,5,2,0,1,1,1,0,864.2967964,1068.634872,587.7995103,0,0
1450.133281,1343,1957,9.423510042,4.517860419,5,2,6,1,1,1341.55363,21,2006,1,10,0,2,1,1,1,1,525.0553059,1414.439542,947.4479957,0,0
1266.429842,772,1184,11.2311221,4.853421842,4,0,11,5,0,670.9305215,21,2006,0,10,0,2,1,2,0,1,1857.018005,1184.314577,1305.5148,0,1
1923.41242,509,525,6.639186376,3.293500177,6,1,4,3,1,1210.953816,21,2006,1,4,1,0,0,1,1,0,1388.068591,1224.05278,1048.673929,0,0
1651.216361,1411,743,7.756218957,2.218779293,6,1,10,2,1,1314.414097,21,2006,1,4,2,0,1,2,0,0,1672.120023,1244.056385,546.0181089,0,0
2722.443194,963,1158,13.46830931,2.887853732,1,2,7,4,0,385.638849,21,2006,1,4,2,2,1,0,0,1,614.5948441,891.5176326,969.395144,0,0
2831.773692,570,1830,13.07967809,1.477490054,5,0,9,11,0,1177.015161,21,2006,1,8,0,0,1,2,0,0,1494.909701,1605.230118,961.098136,0,0
2239.327624,1381,1787,6.547386544,2.700173161,8,2,6,10,0,1630.263429,21,2006,0,6,2,2,0,2,0,1,1060.501039,775.6884348,1551.699945,0,1
1881.696662,918,903,7.951330283,3.448139132,8,1,2,9,2,602.8319888,21,2006,1,3,2,1,0,3,1,0,1094.356278,598.5960598,813.1584839,0,0
2909.811716,1579,1355,9.901662902,2.57215207,11,2,7,5,1,493.5210881,21,2006,1,9,0,0,1,4,1,0,652.0882223,692.6471437,1630.981874,0,0
2054.891355,1893,1067,14.23863414,2.966696655,7,1,10,11,2,1852.442956,21,2006,1,3,2,0,0,4,1,1,975.6634403,695.5918291,1507.975302,0,0
2514.061467,791,952,7.022403128,3.121146475,7,1,8,7,2,1610.587646,21,2006,1,3,0,2,0,4,1,0,1504.912582,1096.48608,480.8655986,0,0
1816.618952,1400,996,13.07262479,1.107400063,10,0,1,9,0,817.3317632,21,2006,1,4,1,2,0,4,0,0,1724.681595,1745.808669,1127.413052,0,0
1067.478591,940,1749,12.52891499,2.420167455,12,0,12,9,0,671.7914891,21,2006,0,3,2,1,2,1,0,1,1304.743026,1667.156591,422.2953652,0,1
1804.380308,1031,1172,14.83370711,3.9357306,1,2,7,5,0,1157.193753,21,2006,0,6,1,0,0,1,1,1,1697.892158,487.6923724,1754.054716,0,1
2554.018917,1394,819,5.533157372,3.956534161,10,0,10,9,2,1401.791485,21,2006,1,8,2,2,1,0,0,1,1042.365828,837.0054404,846.9894111,0,0
1234.319696,1036,877,5.996263883,1.861300301,3,0,2,3,2,1238.313464,21,2006,1,8,2,0,1,4,0,1,754.3385327,1171.126079,536.4604707,0,0
1039.145582,1681,629,11.36061017,2.934758174,12,2,10,9,2,444.2845548,21,2006,1,2,0,1,1,1,0,1,1831.279179,862.1966371,1554.509791,0,0
2106.862195,517,1006,11.96882339,2.66343662,8,1,7,6,2,604.8672564,21,2006,1,6,1,2,1,2,0,0,1886.894289,1169.777015,1683.551445,0,0
1341.199681,1198,902,14.05895728,1.544655988,12,2,5,7,0,880.8937255,21,2006,1,2,2,2,0,2,1,0,1908.52468,468.2929485,833.4094721,0,0
1482.864634,1080,1591,14.84883899,2.879638605,9,1,11,2,2,1334.393544,21,2006,1,10,0,0,1,0,0,1,1713.070331,1292.84829,505.73792,0,0
2415.923402,1580,1325,8.643263184,3.786711823,4,0,2,6,0,506.4676743,21,2006,1,7,1,1,1,4,1,0,529.0016025,1784.551824,1510.504108,0,0
1675.119518,1437,1818,6.850433916,3.622442033,6,2,9,2,2,497.6108315,21,2006,1,5,2,0,0,4,1,1,1955.155284,1098.709664,1155.307291,0,0
1802.356817,1191,1931,6.415160677,3.54060119,12,0,3,1,0,1044.791161,21,2006,1,7,1,2,1,4,0,0,1866.491311,1342.824593,866.1185797,0,0
2241.279091,913,797,11.62024126,2.766800194,1,1,4,1,0,550.3339567,21,2006,1,4,0,0,2,1,1,0,1231.668114,569.7201264,464.5899598,0,0
1068.583369,1241,1603,8.209698607,1.167935993,3,2,4,4,2,698.3058544,21,2006,1,7,0,1,1,4,1,0,1835.330161,701.7369225,1084.258515,0,0
2628.896474,1972,788,12.14229953,3.621867055,1,0,9,4,1,1268.174031,21,2006,1,9,1,1,0,3,0,0,1816.302329,844.5817852,879.8296278,0,0
1898.959132,1921,984,14.71411311,4.19528035,7,1,11,2,2,1798.906422,21,2006,1,6,1,0,0,3,0,0,792.3754771,1132.025226,1071.598845,0,0
1731.906761,1299,1874,6.064839074,1.471643566,10,0,7,4,2,861.3136806,21,2006,1,4,1,2,0,3,1,0,1468.464183,736.0276681,1496.529502,0,0
2284.259488,1927,1506,7.609922465,4.749198028,6,0,6,2,1,313.2408951,21,2006,1,6,1,1,0,4,1,0,1472.540692,859.472684,1543.313032,0,0
1794.186596,756,581,10.81322653,1.891074251,7,2,4,3,2,1202.713167,21,2006,1,7,0,1,1,1,0,1,612.2429266,411.2016414,731.3220247,0,0
1234.732724,1827,943,14.76464441,1.441069969,11,1,9,11,0,770.512534,21,2006,1,10,1,0,1,0,0,0,948.7178021,763.3202154,447.1227794,0,0
1177.891137,1879,1341,6.364675444,4.001073943,9,1,11,3,2,1549.369941,21,2006,1,2,1,0,2,3,0,0,814.1915916,806.2695765,1206.3852,0,0
2565.362657,1420,695,6.602999754,3.425637135,11,0,11,10,1,969.6886959,21,2006,1,10,0,1,1,1,0,0,636.5265916,414.3171928,1534.577724,0,0
2147.915337,1532,1992,6.423052076,4.051727947,4,1,12,7,0,1655.306717,21,2006,0,10,0,0,1,2,1,0,1494.309895,1288.735397,845.1360868,0,1
1026.736241,1217,1093,13.94801385,2.44894052,2,1,11,11,0,869.1380357,21,2006,1,3,1,2,1,3,0,1,966.647566,736.6016607,442.3751902,0,0
2992.996865,1991,1890,9.213708868,2.314349306,10,1,6,2,2,236.8472644,21,2006,1,10,1,1,2,2,0,1,1576.903045,1669.506459,1774.483031,0,0
1527.332815,1238,1163,7.886250623,2.576586153,12,0,6,7,1,1199.17851,21,2006,1,9,1,0,2,1,0,1,737.780755,940.8213447,1121.537903,0,0
2310.877144,751,764,10.48243725,2.811266404,1,2,4,3,0,1094.195917,21,2006,0,1,1,2,1,0,0,1,1687.482155,1213.225367,1552.781863,0,1
2502.881107,1458,1439,6.927296387,4.681960632,3,0,9,11,2,1507.510224,21,2006,1,7,1,0,1,3,1,1,1178.273853,869.5471656,1524.273352,0,0
1940.557409,641,1030,8.829246518,3.710590402,8,1,6,2,0,1604.462745,21,2006,1,9,0,2,2,3,1,0,1855.764754,578.5978653,1524.593058,0,0
2781.169212,1758,1386,10.34283123,4.720219977,7,2,1,1,0,1408.733611,21,2006,1,10,0,0,1,0,0,1,1720.343417,1763.323151,1179.037813,0,0
2814.648894,918,1753,8.427302963,3.377727181,3,2,11,11,1,1208.363732,21,2006,1,8,0,0,1,3,1,1,776.001951,657.9630029,1470.022285,0,0
2577.086796,1372,1994,11.30565727,2.438051163,11,2,2,1,2,764.1505789,21,2006,1,9,0,2,0,0,0,1,1712.012823,1071.986664,477.050055,0,0
2683.112992,527,1721,14.01340426,2.278549152,11,1,7,11,2,1219.441657,21,2006,1,8,2,0,2,1,0,0,1607.584354,1289.64945,1594.764873,0,0
2968.748823,972,732,5.534345831,2.60398302,2,1,3,8,2,1544.297679,21,2006,1,5,2,1,1,3,0,1,1442.363166,505.8438978,1398.081452,0,0
1099.394095,583,1333,14.77248171,3.29965398,7,1,2,5,0,1130.343414,21,2006,1,7,0,2,2,1,0,0,1651.434855,1372.095374,1372.245741,0,0
2509.100333,1080,1620,9.191153101,2.871446131,12,0,9,1,0,859.7809973,21,2006,1,5,0,2,1,0,0,0,1618.591651,926.902897,1171.775827,0,0
1763.85195,551,1340,8.353418166,2.798062733,3,2,11,11,0,888.4970946,21,2006,1,9,0,2,1,3,0,1,1844.623472,1788.401999,800.9128374,0,0
1939.522469,928,1244,13.33330624,3.405521143,10,1,5,12,1,1492.743765,21,2006,1,7,1,2,0,3,0,1,751.3202373,504.6207093,1278.688736,0,0
1151.860481,1738,1100,11.78379355,3.088584249,10,2,11,6,0,1708.529896,21,2006,0,1,0,1,0,1,1,0,547.6322937,1516.346329,529.9800782,0,1
1761.347352,556,823,6.054218057,1.190423572,8,2,12,2,2,724.8215123,21,2006,1,2,2,1,0,4,1,0,1107.342429,1023.195063,860.3209947,0,0
1573.108526,1433,1750,12.7692157,3.606334687,6,2,9,3,1,1979.801764,21,2006,1,8,0,1,2,4,1,0,935.9724133,1519.773339,1273.283488,0,0
2260.421168,1615,1815,8.784073476,4.280744408,2,1,6,11,1,1726.57026,21,2006,1,3,0,0,1,0,1,1,1947.01342,636.4895904,1231.55977,0,0
2071.036157,927,1186,12.55225165,1.578084496,12,2,8,7,1,1535.564843,21,2006,1,3,0,0,2,4,1,1,1923.087775,998.0695856,1193.505794,0,0
2798.638047,561,1894,12.57423796,4.735600385,2,1,12,8,0,1747.624173,21,2006,1,8,1,0,0,2,0,0,1144.277742,620.9222551,606.627742,0,0
1003.13329,1425,1887,5.392962434,4.61413081,7,0,3,3,1,450.1233008,21,2006,1,7,0,2,1,0,0,0,1151.559212,890.9134193,925.8600971,0,0
2631.278014,1261,814,10.56568177,3.812051616,9,1,12,3,0,638.595022,21,2006,1,10,0,1,0,2,0,0,610.6887736,1448.027594,450.869452,0,0
2373.228039,1628,1124,5.853468824,1.70468244,12,1,7,11,0,942.2718402,21,2006,1,7,0,2,1,3,1,0,918.5510839,736.0833758,1313.99082,0,0
2652.861082,648,1830,9.257586704,3.204495915,5,0,9,4,1,661.7638238,21,2006,1,8,0,2,0,1,1,0,927.159347,1448.928016,923.416373,0,0
2352.357503,1383,574,5.913381403,4.302145163,12,2,6,3,1,822.4757616,21,2006,1,3,0,1,0,4,1,1,1456.874692,752.7333578,1345.459253,0,0
2335.563389,1942,1761,9.339808188,1.146035418,1,0,7,1,1,1933.921735,21,2006,1,7,1,0,2,2,1,1,1269.884466,486.258083,815.7663739,0,0
2889.112425,1311,1234,6.623500738,1.223320767,1,2,2,12,2,1878.28108,21,2006,1,7,2,1,0,2,1,1,1613.615876,702.6239711,922.4554249,0,0
1968.166055,509,1816,11.16597997,1.519573,2,0,2,5,1,612.5362345,21,2006,1,2,1,0,1,2,0,0,839.0419667,1656.94236,1681.492378,0,0
2912.651896,2000,799,6.624080941,4.244079877,8,2,11,10,1,1267.12813,21,2006,1,6,2,1,1,1,1,1,1741.293557,1798.615963,1798.28961,0,0
2274.721082,1458,1795,11.48952004,4.882195218,8,0,8,8,2,762.8398239,21,2006,1,9,2,1,1,3,1,1,1505.755754,846.447307,578.6805387,0,0
1580.711589,1877,1873,11.10464191,2.849687499,7,1,9,3,1,1828.919556,21,2006,1,2,0,1,0,0,1,1,1241.291372,1477.20353,1404.621301,0,0
1972.973382,1440,1929,13.36045805,3.606907937,12,0,8,11,1,407.5719047,21,2006,1,4,1,2,1,3,0,1,557.1469374,1394.186161,624.8990011,0,0
1521.503878,1906,1494,13.19948684,4.451269111,9,0,4,7,2,213.8442927,21,2006,1,10,0,1,1,4,0,1,1761.063208,1547.316486,1386.89839,0,0
1980.269578,1754,577,10.19188576,3.794975399,6,0,8,11,1,1651.710521,21,2006,1,10,0,0,1,2,1,0,805.8867413,1042.178444,1476.951183,0,0
2143.90288,1203,1337,12.95283125,1.219080286,8,2,6,7,1,1111.331496,21,2006,1,2,1,2,2,2,1,1,1061.907504,1065.654162,502.5754771,0,0
1109.847737,1118,704,6.219379197,2.043826145,3,1,4,5,0,1467.163214,21,2006,0,10,0,0,2,3,0,0,1751.159041,822.1642796,958.9961498,0,1
1157.860652,1959,852,7.003394131,2.455596189,3,2,3,7,2,250.5792601,21,2006,1,5,0,2,2,0,0,0,572.858685,931.9028686,1769.597189,0,0
1564.170509,1427,1657,6.168039855,1.749853636,5,0,5,5,1,723.7850684,21,2006,1,4,2,0,0,1,1,0,1108.654644,1020.096107,971.5824248,0,0
2376.227331,1658,1221,6.211800141,4.615825389,6,0,10,6,1,693.4117143,21,2006,1,7,0,1,1,3,1,1,1909.293091,1147.904899,1537.812029,0,0
2261.524548,992,839,12.37361285,3.488336847,11,0,6,6,2,1366.671515,21,2006,1,5,0,0,0,4,1,1,1818.708478,688.9719966,1514.822083,0,0
2772.911083,999,841,7.492902537,3.253635703,5,1,1,12,1,1100.664949,21,2006,1,2,2,2,2,2,0,1,1919.858431,1499.409523,1600.761955,0,0
2426.501241,1918,1425,8.287899059,4.888326329,9,0,6,11,0,1216.92964,22,2006,1,6,2,1,0,3,1,0,1791.507982,749.5091575,1149.659381,0,0
1908.827175,1091,529,9.203567702,3.179625949,11,1,5,2,0,110.0003805,22,2006,1,4,1,1,2,0,1,1,1429.283457,1017.184863,1148.52975,0,0
2390.825304,1675,747,10.92069005,3.120472632,7,0,4,11,0,1475.029889,22,2006,1,2,1,1,2,3,1,1,1122.712874,1622.629351,497.2876341,0,0
1433.870533,1188,1698,9.9285378,4.304392668,6,1,10,8,2,824.28285,22,2006,1,4,1,2,2,0,1,0,969.7675243,1772.682031,1560.06063,0,0
2843.670292,1506,1807,5.18676681,1.224324279,9,2,9,2,1,1503.174576,22,2006,1,8,2,1,2,2,0,1,881.4544662,1489.713915,1538.83141,0,0
1756.934997,1585,864,13.31473107,1.687009795,6,2,9,3,2,874.3429038,22,2006,1,9,2,2,0,0,1,0,881.6705751,570.2384508,802.2028584,0,0
2927.209505,1055,1549,6.586048685,3.762257881,3,2,9,6,1,366.7426627,22,2006,1,1,0,1,0,4,0,0,1602.650342,1111.052818,1255.659279,0,0
1919.552088,508,1725,10.57386092,3.209641179,1,1,11,11,0,580.913514,22,2006,1,10,0,0,2,4,1,0,870.0863699,1327.73862,1561.115566,0,0
1860.4833,1570,1258,9.341864064,3.651902761,1,0,2,8,2,1897.545604,22,2006,1,6,0,1,1,4,0,1,1505.559946,1661.533495,1173.97805,0,0
1057.456723,842,680,11.10085067,4.809103346,2,1,3,10,2,1415.340151,22,2006,1,1,0,0,2,0,1,1,588.4181123,1706.427667,752.8727901,0,0
2294.971582,574,1378,5.614713232,4.130180854,12,1,1,1,1,1597.764578,22,2006,1,10,2,2,0,1,0,0,1171.350604,1773.980592,1305.812333,0,0
